x0_i,y0_i,x1_i,y1_i,x2_i,y2_i,x3_i,y3_i,x4_i,y4_i,x0_f,y0_f,x1_f,y1_f,x2_f,y2_f,x3_f,y3_f,x4_f,y4_f,obs0x,obs0y,obs1x,obs1y,res0,res1,res2,res3,res4,res5,res6,res7,res8,res9,res10,res11,res12,res13,res14,res15,res16,res17,res18,res19,res20,res21,res22,res23,res24,res25,res26,res27,res28,res29,res30,res31,res32,res33,res34,res35,res36,res37,res38,res39
1.310244857438283,6.334017459984597,-7.55454250930073,0.8237049494680875,-3.763164720570755,6.6751097276585085,-1.5080943126839301,8.910519790039132,8.370216836538841,-2.352041322390452,6.015444238306912,6.187376679899902,5.6154822040009815,5.091670147772529,-1.0138988874587866,-4.303014711208308,0.3401564858973458,-6.642978597474225,1.4657940216079552,-3.752037925183977,-1.6354214553343827,3.2852716414349032,8.028969257388777,-9.544451204700275,2.651724012385969,4.147181302544113,4.867809446874238,5.541084743060465,6.302400928117868,6.264181513984465,6.22948888730714,6.199786532671033,-1.4340784445336523,-1.4337584855432226,-1.3995500746462772,-1.3985449284511544,2.1887376960840514,2.188738182939474,2.2001373487765092,2.1999164154890765,-3.021555584620148,-2.8544798377906355,-2.8544777530260537,-2.206824804857779,3.6087893598097915,2.943587303055195,2.9435748192259283,0.3941503883123544,-0.04845057684149155,-0.03964679231500606,0.21055015188070964,0.29830862951493275,3.1284280890148852,3.1191398450331325,0.8554241994933366,-0.769748850020027,7.060836404578737,5.878163434475534,4.906742035794109,3.6877268222342625,-2.57384459425113,-2.804205479390184,-2.998583259870933,-3.241881774458272
2.9530651621748323,0.9676990484656312,9.748042889896595,-6.1688809735555346,0.01604937421253716,-7.035599273499584,6.511504443228581,4.118198898969553,-3.9496880891167496,-6.341941680194754,-7.324819227744772,-9.863079693428443,-0.033090525694817075,-1.0457563479930485,6.695130690598244,9.551664472889097,1.7341123479891092,6.689326327421455,-4.257040590637762,-5.133094102222815,7.672079747321515,6.7367016959897015,-6.557199129731728,-4.590385857919399,-3.3094666421928682,-3.3115419546064935,-3.312321158363217,-3.333880166704137,-5.7622628549228825,-5.764328694229921,-5.765127639445515,-5.787111008746833,7.792057532510873,5.8353398406759265,3.87954660887071,1.9232048776992121,-5.14439472957958,-4.119507359132882,-3.0951320094698827,-2.070425104490575,0.6252249066301925,0.6289806773230364,2.7001062099526436,4.985938898893589,-5.522597025415142,-5.513735075902799,-0.3616832232631671,5.3146760032216696,5.554639254617439,4.551446806266864,3.4355282446859983,2.374157480138654,4.632244968304607,5.171929073069427,5.772363174217457,6.344224073779431,-4.220961276561051,-4.242892963859857,-4.252363516073148,-4.253423193798835,-5.276777692214136,-5.191524403550929,-5.153848739464139,-5.1494704295060565
7.659064063994226,5.894117815459294,-8.959232855158605,-1.3943776997460908,6.657080943617611,3.9546811118061083,4.313452234665789,-7.6510788894902415,-6.355377091091161,8.677376361784443,-1.4076081310958717,5.8252030689893335,-6.004955554255639,-7.208287208024884,6.018322264847068,5.074044681924425,-2.0730594248897276,-4.317507779010605,3.6166875982013202,-5.279738699389444,4.243229152754772,2.571429902042272,-7.622746680882488,7.4386948066888365,5.845729624976206,4.032395185958187,2.2190607469401673,0.4057263079221478,5.8803348661653025,5.86655191687131,5.852768967577318,5.838986018283325,-8.368377394978012,-7.777521934797419,-7.186666474616826,-6.595811014436233,-2.5571596014018496,-3.719941503057608,-4.882723404713366,-6.045505306369125,6.529329207863503,6.401577472109394,6.273825736355286,6.1460740006011765,4.178553825829772,4.402426539853435,4.626299253877098,4.850171967900762,3.0361499027546857,1.7588475708435825,0.48154523893247925,-0.795757092978624,-6.984364667394314,-6.317650445298387,-5.65093622320246,-4.984222001106533,-4.360964153232665,-2.366551215374169,-0.3721382775156732,1.622274660342823,5.885953349549665,3.094530337314888,0.3031073250801093,-2.4883156871546674
5.404613053217783,-8.876332573168533,9.779568582710066,-0.1311049300110696,8.104670654915903,-8.562371034715255,2.1185585497392356,8.653167110630761,-6.7260366506211415,-5.957543403632581,-7.193739072912859,-7.822030285606711,-3.378178462481129,-1.5993896160691925,1.7578964955100052,3.722938403298059,9.998310047562445,9.567425341720593,-5.011292379354185,-8.861349867216388,9.771169223251327,7.04069477594626,-7.014021262661392,4.965063810930012,2.4262281184994277,-4.466203107609973,-4.466223232945639,-4.4692554107132,-8.53196155153049,-7.6915942002307895,-7.691596877308071,-7.6921302782605485,7.14813997038666,4.5162991919923545,1.8849451941322763,-0.7464444639724577,-0.42649601499086215,-0.7199593131314624,-1.014508047302645,-1.306971192448156,6.8383494850035085,5.571737573538804,4.301706796315854,3.027654800898687,-6.102350925372603,-3.6440651221459297,-1.1887762158925472,1.2669806476438508,3.6958914384456416,5.270027939211966,6.849005904733807,8.423515809165655,8.837469644386987,9.016245630402482,9.199599029910843,9.386350568953443,-6.094897950997352,-5.022382170330678,-5.020186447511516,-5.011953101762933,-7.014380660921445,-8.839233907956967,-8.842389823002192,-8.860503701455672
5.200642484148506,1.9301153660194288,6.635414615151106,7.668586928087912,-2.3736263360769154,6.905857767557382,-0.445923732327806,6.757960808964572,5.83834803335357,-5.004853194148069,-7.7939356990848,5.780229848749585,2.825097870172481,-7.371259715759335,7.973155425339563,9.325369373004833,5.0370367822561075,8.152687469075111,-1.567960277852551,9.286375772442312,5.210128748318461,-7.29129460751855,1.2959407104856489,4.763352229795137,1.428385386054381,0.015652255685905857,-1.9531408303018178,-4.977442411352917,3.1000460556901697,3.5177143289529367,4.0950348217312404,4.972554675674796,5.87335340697716,5.111286421426371,4.34922773892315,3.5871604816682545,4.660611568130598,1.6526405485358369,-1.3553090608502583,-4.36329342427707,0.920063696262066,1.4772996732223589,2.6455342028953117,5.389441618809612,8.080467403044127,8.260933422023982,8.555673903030911,9.005147601754983,0.8161651873690084,2.0785674215242236,3.248708284547349,4.159443126834956,6.96883069247809,7.228009444575284,7.517285182645301,7.824128887002179,3.4635165711036353,0.20808164503116994,0.19460488792098787,0.19459538961713455,-1.4185226730013896,3.8866797060935654,3.9142360045134073,3.9142566949752418
8.467575036121016,-9.534241589205703,-8.957049022287137,2.939340876573258,-4.3350636802275,5.429739574497699,5.612296868218252,-8.60102759033893,-1.3001284096931531,-8.526669746730754,-1.0683472823110307,8.851951954174034,-2.3830261909199173,-1.9086258727213483,2.8546303990830584,4.1122887334206375,-8.851052371529898,-0.09064002260455162,-5.546861698381377,-5.846515230679657,-9.6309822788564,3.9234105537703776,7.136410393310907,0.5882543995274538,5.267990298076144,2.6406215305425267,0.1792695417817189,0.17921430077339354,-3.3563527761187615,1.7148517324858925,6.45280519154693,6.452908119145118,-7.591233717836858,-5.896162430787122,-4.841171777188785,-4.178039026415882,1.9384256076289237,0.6973240957182874,-0.07787345183016123,-0.5675210538392232,-3.0324354284147645,-2.345052780259378,-2.3419486698078993,-2.3280757480990593,5.189419700883689,5.062623710274904,5.062048090793459,5.059367298196688,1.5611849531915563,-2.0429982702273595,-5.0084057086102005,-5.011065274223551,-6.250180559470765,-4.143482004269399,-2.396052212313719,-2.3945923093007893,-2.059386517310711,-2.974098734110363,-3.8424603151960475,-4.809235968163029,-8.047347382219135,-7.47058879641706,-6.92224653310749,-6.312542956658714
1.0704350360556347,9.194220378068046,2.320535472999193,8.471894249960322,-7.813937241782483,-1.2556413846795405,8.946835364590147,-1.9281558261345904,4.0029034596202955,-2.3817145693006836,-8.26125014183516,-3.581221011570732,-0.03250573909785892,6.579835090461849,-9.669345480943225,8.82549711205305,5.764777211993817,4.278279987746082,-1.3457332602676821,5.071586070442377,-9.232173187030376,-0.8853692560889641,-0.9597292701582045,-4.538871039412218,-0.795901999522524,-2.662239035100683,-4.528576070678842,-6.394913106257,6.63913210014029,4.084043822212534,1.528955544284778,-1.026132733642978,1.8499272305797827,1.3793189881603722,0.908710745740962,0.43810250332155154,8.093482418060628,7.715070586160932,7.336658754261238,6.9582469223615435,-8.185018889614632,-8.55610053744678,-8.927182185278928,-9.298263833111076,0.7605863146669778,2.776814014013496,4.793041713360014,6.8092694127065325,8.31042373407088,7.674012103551615,7.037600473032349,6.401188842513083,-0.686868663358456,0.5544184994176784,1.7957056621938126,3.036992824969947,2.9331761156427,1.8634487716651043,0.7937214276875086,-0.276005916290087,-0.8910544413520713,0.5996056865965409,2.0902658145451536,3.5809259424937654
9.244124488530652,-4.368344978374992,-0.036211415623299104,-7.1263067992275815,-4.463010206659714,2.8874614356033206,6.066291960853658,-4.893442438413976,9.05843565327978,9.36612356388028,4.279601757307642,-4.178828127213167,9.13142000396396,1.1402325934182738,-1.9557514822011903,0.4604177463601822,-0.32447905651853404,3.0025694594485923,-2.3544631567983902,-7.297243850254251,-3.6924896146353987,4.476326576474538,-0.26899930879175926,-6.149010605059281,8.855960291371455,8.212433578054103,7.18686933855676,6.261478924941732,-4.345503827418729,-4.303744606213917,-4.272085662418292,-4.233157928518179,0.6822906067469652,1.769715993647775,5.8738077870568635,5.873843644385083,-6.936134483959381,-6.052093949741456,-2.170127694577501,-2.1700933761876597,-4.2335758861898025,-3.4914398341496637,-2.9592161625677678,-2.425691516626935,2.666429259434302,1.989483003221419,1.4713687099022614,0.9395620216470643,0.5070826965304559,-0.19605825601646476,-0.25295347433106546,-0.30743825542891673,1.9926878703522577,2.871819221699525,2.9356172958309283,2.9820131393966394,4.3336183894250695,3.627776505837173,-0.7229450659834158,-0.7252951191889246,2.8675733350533656,1.9487968033356435,-3.863230536528843,-3.8686134578099796
-3.0966334923715166,-8.184198501414597,8.02591209430938,-7.892889472814824,-5.843153249096407,-5.512861252113279,-4.520252589729266,-4.793633647167795,-1.0151027607826784,8.140596304118738,-6.810615687706791,4.743824529194125,0.5152762695990702,-3.957110741942003,-1.0033552096953375,4.467028757014813,-5.155869937436055,0.6488377068366056,5.506921336825226,-5.191471261236096,-7.620171416123358,-6.947758219951399,3.764152883698081,7.377281108476012,-3.937965046375939,-5.623202407813132,-5.802665783851873,-6.014689280183226,-6.372437393739402,-2.347338067803324,-1.7724921719262223,-0.7961330288420975,6.549872901946442,5.438387082522548,3.597658262626331,1.4020752283699123,-7.113357516601189,-6.522313309885633,-5.554063691155464,-4.417315754753326,-5.542885787004658,-4.245490940112214,-2.4851120098690527,-1.7234849526972955,-3.0209097737967565,-0.616516800246242,2.118385245709622,3.3110197089645306,-4.520245404583021,-4.605797872888662,-4.6804521035974345,-4.9241861441666135,-4.79362019393162,-1.6538287562888194,-1.2127855228251494,-0.12917366285385035,-0.12054492259861771,1.5172025251973913,2.8199317762837843,4.117316331943474,6.176680215569572,2.6299349526395726,-0.10937440998005041,-2.5911582199139387
0.6550843454629778,3.8640508533758133,9.127664475444348,-2.340220457013502,-1.5602195271528014,3.281028595427477,6.601240831251385,-7.5401673735914,-2.290065300259185,1.3344861313232919,2.9030322557398094,-2.539238366344181,6.082842864383103,3.4799799730656655,-7.752084664291625,-5.121450713528803,1.2955326838292294,6.40240418665449,-0.1588771376064777,-3.968651531838196,1.3801786766470148,-1.6165756729326581,5.3630128224335785,-6.1928905254771704,1.3036989228855076,2.186333576157605,2.1863408161680224,2.1893492456369854,1.844496463242757,-0.7523632602487178,-0.7523884901662131,-0.75602374322593,8.518739759328746,7.909713906185753,7.300812857273296,6.691774943555622,-1.1761482207776262,-0.012231142850353342,1.1519290639804034,2.3159159240965486,-2.7985947539289735,-4.036983813684736,-5.275340185177279,-6.513755311926514,1.600526356173919,-0.07998840404688133,-1.7604440873185276,-3.4409802344999907,6.580440582958133,6.574307114718921,4.290230323599292,3.74619871256281,-4.985431509115861,-4.954190877355576,0.4226991037802228,1.6163060027275604,-1.8634442653652405,-1.4382514463139415,-1.0107399090956546,-0.5855070701475339,0.2739853548556561,-0.7870299753597103,-1.8472894828429434,-2.9082985907755785
